Network,NetworkE,IP,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
B,B: Homogeneous size & staff-to-resident ratio,Const,48.73464002,794.6457077,142.6026583,847.0495222,12.76073102,48.65058469,54.5427603,960.9384867,118.961952,965.6425106,11,131,26,134,61.3,168.4,56.8,123.2,84,194,1.523323617,1.479380413
B,B: Homogeneous size & staff-to-resident ratio,Const,48.77163137,794.8141438,108.8480676,832.9167531,12.43335933,36.85456373,55.50627412,960.9952945,111.0190585,965.6510565,13,132,19,132,61.4,130.7,57.8,115,98.5,143.9,1.782122295,1.705095099
B,B: Homogeneous size & staff-to-resident ratio,Const,48.86700586,794.8551477,153.1269226,847.0661506,12.37606249,48.83878733,54.36504024,961.0241679,118.0402866,965.557879,11,131,29,134,61.5,180.8,56.6,122.3,84,216.4,1.528747512,1.484348866
B,B: Homogeneous size & staff-to-resident ratio,Const,49.17444603,799.3788578,197.262538,862.6252743,15.8237117,61.80489236,55.84597045,961.1578577,136.5331802,966.0021466,9,131,32,132,61.5,228.7,58.1,141.3,68.7,242.4,1.195884011,1.182426331
B,B: Homogeneous size & staff-to-resident ratio,Const,48.60988169,789.9121115,107.7255171,831.3501359,8.575866702,35.73652836,52.01640308,960.8974715,108.026824,965.4555748,12,131,21,131,61.5,129.6,54.1,111.9,91.6,160.3,1.761980203,1.69218049
B,B: Homogeneous size & staff-to-resident ratio,Const,49.03901326,795.6967593,112.1873196,833.9369637,13.54815358,38.29274918,54.57760142,960.9641709,108.7761179,965.3672011,7,131,18,131,61.6,134.5,56.8,112.7,53.4,137.4,0.937508839,0.940848062
B,B: Homogeneous size & staff-to-resident ratio,Const,49.08285575,796.334795,142.896384,845.8677641,13.43628605,47.33818685,52.41574193,961.0251618,118.4441037,965.5928467,8,132,25,133,61.6,168.9,54.5,122.7,60.6,188,1.118365598,1.111191925
B,B: Homogeneous size & staff-to-resident ratio,Const,48.78854754,791.3154587,181.0511758,858.1510117,9.46577582,57.53880088,53.91230732,960.9181147,125.6892057,965.69884,10,131,33,132,61.7,211,56.1,130.2,76.3,250,1.390390458,1.360589659
B,B: Homogeneous size & staff-to-resident ratio,Const,49.0355176,791.4352861,138.0818723,846.4868749,10.09708348,48.10422582,57.36549725,960.97655,122.4041644,965.9674427,10,132,26,132,62,163.1,59.7,126.7,75.8,197,1.291132881,1.26907736
B,B: Homogeneous size & staff-to-resident ratio,Const,49.3860918,795.9773547,177.150539,857.060199,13.68341757,55.9409708,55.27171775,960.9636362,126.8928486,965.851251,9,131,35,133,62,206.7,57.5,131.4,68.7,263.2,1.208816027,1.194469888
B,B: Homogeneous size & staff-to-resident ratio,Const,49.34093618,792.0269946,116.1074014,835.9713624,10.24534878,39.63392758,58.6548361,961.0067707,113.1108928,965.6674576,15,131,24,131,62.3,138.9,61,117.1,114.5,183.2,1.989323431,1.876042122
B,B: Homogeneous size & staff-to-resident ratio,Const,49.62455962,796.0417214,123.0825371,832.2427426,13.08043857,36.90188863,55.07126931,961.0706663,110.0852756,965.370171,10,131,21,132,62.3,147.9,57.3,114,76.3,159.1,1.35961971,1.332167824
B,B: Homogeneous size & staff-to-resident ratio,Const,49.45968591,792.9717799,125.6371447,840.9550326,10.87722416,42.51449043,55.05694813,961.0349761,113.2874132,965.78624,11,131,20,131,62.4,149.4,57.3,117.3,84,152.7,1.50840155,1.465711343
B,B: Homogeneous size & staff-to-resident ratio,Const,49.82020688,797.7331174,219.283996,879.0252387,14.61283862,73.46891242,54.22809602,961.11027,141.8758488,966.3583459,12,131,40,133,62.5,249.5,56.4,146.8,91.6,300.8,1.686400777,1.62352437
B,B: Homogeneous size & staff-to-resident ratio,Const,49.69050014,795.2283174,132.5699416,843.6560981,12.76123524,45.18965165,54.13362138,960.972433,115.5159982,965.6016306,12,131,23,133,62.5,157.1,56.3,119.6,91.6,172.9,1.689263128,1.626124521
B,B: Homogeneous size & staff-to-resident ratio,Const,50.00707998,798.5976452,125.9344785,840.263445,15.4762491,42.23333256,55.22527963,961.0386757,110.5682679,965.5426829,11,132,25,133,62.6,149.9,57.5,114.5,83.3,188,1.49110467,1.450179281
B,B: Homogeneous size & staff-to-resident ratio,Const,49.88488142,796.5839109,134.2309223,846.8855271,14.25755814,48.1503531,54.32741633,960.9768038,116.0779835,965.7122755,12,131,29,133,62.6,158.5,56.5,120.2,91.6,218,1.682885644,1.620331234
B,B: Homogeneous size & staff-to-resident ratio,Const,49.87575187,795.1966867,131.4625553,842.1234416,12.38182962,44.727031,52.18279532,961.0480342,110.5539789,965.4255362,7,131,18,132,62.7,156.1,54.3,114.5,53.4,136.4,0.98321503,0.984111937
B,B: Homogeneous size & staff-to-resident ratio,Const,49.83552966,794.196756,117.3210264,830.0688159,12.32722229,34.951362,52.39464219,960.9434097,109.1652799,965.2864384,10,131,19,132,62.7,141.3,54.5,113.1,76.3,143.9,1.433098345,1.400037402
B,B: Homogeneous size & staff-to-resident ratio,Const,49.9980517,795.9842758,103.6261736,833.4159788,13.31161784,36.87676317,53.6659134,961.0277477,102.8789238,965.3377967,8,131,16,132,62.8,124.3,55.8,106.6,61.1,121.2,1.099681346,1.093593935
B,B: Homogeneous size & staff-to-resident ratio,Const,50.22448331,798.4728602,143.2297216,843.6657578,15.70130541,46.00368938,54.79006955,960.9746299,116.3742384,965.4975227,8,131,30,131,62.9,169.8,57,120.5,61.1,229,1.075721088,1.071096899
B,B: Homogeneous size & staff-to-resident ratio,Const,50.38014398,795.1249021,140.8544581,841.0425972,13.11499097,44.29706514,55.30700388,960.9767227,113.6303587,965.4986365,9,131,29,133,63.4,167.5,57.6,117.7,68.7,218,1.208015186,1.193724066
B,B: Homogeneous size & staff-to-resident ratio,Const,50.70336147,799.8805815,154.1660206,848.8183413,16.29622024,49.55537761,54.54557264,961.2006708,122.7606289,965.8376521,9,131,30,132,63.4,181.6,56.7,127.1,68.7,227.3,1.226211207,1.210669979
B,B: Homogeneous size & staff-to-resident ratio,Const,50.29837729,792.2717333,137.8486988,844.8966165,10.39402912,46.79043172,52.24902287,960.9596129,115.6535064,965.4139683,13,131,27,131,63.5,163.2,54.4,119.8,99.2,206.1,1.916058486,1.825151919
B,B: Homogeneous size & staff-to-resident ratio,Const,50.80319285,799.402888,170.1506991,851.6377349,16.53517196,52.90076708,53.35857855,960.947114,121.1977047,965.4720798,10,131,33,132,63.6,199.8,55.5,125.5,76.3,250,1.405721798,1.374750668
B,B: Homogeneous size & staff-to-resident ratio,Const,50.8653497,800.0125057,176.8064306,856.2258258,16.63510891,56.80866978,57.72928375,961.1209003,132.9247851,965.9371388,6,131,30,131,63.6,206.5,60.1,137.6,45.8,229,0.751140405,0.762538555
B,B: Homogeneous size & staff-to-resident ratio,Const,50.79090873,798.4569381,116.4966891,836.7896193,14.71491545,39.43175014,55.29239258,961.1417465,110.7856999,965.6657196,8,132,18,132,63.6,139.2,57.5,114.7,60.6,136.4,1.056960842,1.053508669
B,B: Homogeneous size & staff-to-resident ratio,Const,50.71760487,794.6549423,136.3588374,847.3134159,12.09213527,47.92223732,55.26702365,961.0452951,115.8165695,965.796744,12,131,26,132,63.8,160.9,57.5,119.9,91.6,197,1.652685079,1.592897133
B,B: Homogeneous size & staff-to-resident ratio,Const,50.8327463,795.7663057,133.0437296,840.3152839,13.08854344,43.43193884,58.04601692,961.0299761,114.9600802,965.7771165,7,131,21,132,63.9,158.3,60.4,119,53.4,159.1,0.878180858,0.884690277
B,B: Homogeneous size & staff-to-resident ratio,Const,50.60721428,792.1774622,138.0915121,846.847602,10.34255681,47.84632542,53.17786541,960.9290879,112.3117261,965.6147452,11,131,27,132,63.9,163.1,55.3,116.3,84,204.5,1.564758722,1.517336234
B,B: Homogeneous size & staff-to-resident ratio,Const,51.07315103,799.2378783,129.7611702,842.4146254,15.72791141,43.78225278,56.28618457,961.0633317,114.0658032,965.7937575,7,131,24,131,63.9,154,58.6,118.1,53.4,183.2,0.907436339,0.912382489
B,B: Homogeneous size & staff-to-resident ratio,Const,51.00605152,796.556511,119.2467234,838.4907119,13.77026395,41.24304756,56.07817661,961.006969,111.7640135,965.4505753,7,131,19,131,64,142.2,58.4,115.8,53.4,145,0.910954902,0.915713037
B,B: Homogeneous size & staff-to-resident ratio,Const,51.11386552,797.5550088,104.8459585,834.6344463,14.89283059,37.4197356,57.94139567,961.0794675,109.2707886,965.7474062,11,131,17,132,64.1,125.6,60.3,113.1,84,128.8,1.428817094,1.392809552
B,B: Homogeneous size & staff-to-resident ratio,Const,50.87310942,793.5782592,134.9987233,835.4392303,11.53762781,39.98787849,54.79230035,960.9380062,116.023905,965.5262494,7,131,24,134,64.1,161.6,57,120.2,53.4,179.1,0.933587134,0.937135913
B,B: Homogeneous size & staff-to-resident ratio,Const,50.89559118,793.1281387,152.4496144,847.0969969,11.68936244,48.84959155,56.60828802,960.9413512,120.8036208,965.669975,10,131,29,132,64.2,180,58.9,125.1,76.3,219.7,1.320270799,1.295822647
B,B: Homogeneous size & staff-to-resident ratio,Const,50.9372881,791.6739204,137.9223637,838.2498109,10.01777875,43.10612107,53.47660918,960.9399326,115.9629996,965.3437094,8,131,28,132,64.3,164.5,55.7,120.1,61.1,212.1,1.103697592,1.097364914
B,B: Homogeneous size & staff-to-resident ratio,Const,51.2196965,795.700573,141.3834487,846.848491,13.37308347,47.73622747,57.00555934,961.0581587,121.7885393,965.9412072,9,132,26,133,64.4,167,59.3,126.1,68.2,195.5,1.160416474,1.149478988
B,B: Homogeneous size & staff-to-resident ratio,Const,51.72013186,802.5976124,138.8883605,847.3755028,17.58713336,46.83597474,59.11503242,961.2527021,117.8289689,965.9625694,9,131,23,131,64.4,163.9,61.5,122,68.7,175.6,1.12579046,1.117148368
B,B: Homogeneous size & staff-to-resident ratio,Const,51.40280908,796.7496799,92.29254345,829.0356332,14.03528602,32.70117136,55.21729936,961.0542189,104.7110224,965.5830245,11,131,16,132,64.5,111.3,57.5,108.4,84,121.2,1.503786891,1.461484175
B,B: Homogeneous size & staff-to-resident ratio,Const,51.54670663,797.5731065,128.641626,844.6106845,14.78761802,45.05172176,55.15023673,960.9844115,110.7176301,965.531627,11,131,25,132,64.6,152.3,57.4,114.7,84,189.4,1.505610933,1.463155053
B,B: Homogeneous size & staff-to-resident ratio,Const,51.6715718,799.2136342,152.4133302,847.4035234,16.21320232,49.63930405,54.85356647,961.015842,119.8368516,965.5997608,8,132,28,133,64.7,179.9,57.1,124.1,60.6,210.5,1.065784525,1.061797584
B,B: Homogeneous size & staff-to-resident ratio,Const,51.64956051,797.0241271,120.581799,841.1006178,14.10071449,42.35140651,56.04112992,961.0110109,110.4282376,965.5860846,9,131,20,131,64.8,143.4,58.3,114.4,68.7,152.7,1.191269221,1.178128588
B,B: Homogeneous size & staff-to-resident ratio,Const,51.93661504,800.3418027,141.4182503,844.6430409,16.88302743,46.02110757,57.76382867,961.133744,117.6984583,965.7797237,12,131,30,134,64.9,167.4,60.1,121.9,91.6,223.9,1.577044459,1.524185424
B,B: Homogeneous size & staff-to-resident ratio,Const,52.18552987,801.2404925,116.9754548,833.5522711,16.89788469,36.25425644,60.56248794,961.2369763,113.64164,965.8396798,11,131,25,133,65.1,140.3,63,117.7,84,188,1.363250271,1.33274834
B,B: Homogeneous size & staff-to-resident ratio,Const,51.83252275,795.5527353,116.0677771,836.95849,13.2771673,39.77832684,52.92482986,960.9771771,107.5773143,965.4589719,9,131,21,131,65.2,138.7,55.1,111.4,68.7,160.3,1.265709657,1.247454795
B,B: Homogeneous size & staff-to-resident ratio,Const,52.04246563,796.6583304,93.56710226,829.164655,14.02775204,33.21416644,55.42488093,961.0066636,103.5477728,965.4139501,8,131,14,131,65.3,112.8,57.7,107.3,61.1,106.9,1.062692913,1.058864338
B,B: Homogeneous size & staff-to-resident ratio,Const,52.43622938,801.8515899,205.0741629,866.6729961,17.56242249,64.05695957,54.4079022,961.1678613,135.7452642,965.994876,9,131,35,131,65.4,236.6,56.6,140.5,68.7,267.2,1.229456116,1.213691956
B,B: Homogeneous size & staff-to-resident ratio,Const,52.00352595,794.7745907,101.4050811,833.0901467,12.38407832,36.24353518,54.86066182,960.9905804,107.4395224,965.5445768,11,131,17,132,65.4,121.7,57.1,111.3,84,128.8,1.514052263,1.47088757
B,B: Homogeneous size & staff-to-resident ratio,Const,52.55025467,799.6849528,187.2572562,856.3150897,16.09494129,56.69581713,53.88216134,961.0416894,125.917371,965.6343131,8,131,31,131,65.7,218.7,56.1,130.4,61.1,236.6,1.095023738,1.089220762
B,B: Homogeneous size & staff-to-resident ratio,Const,52.38144897,796.2120838,126.5293275,836.29345,13.45857597,39.91862472,52.84741712,960.9950971,108.0022907,965.2966252,10,131,23,132,65.8,151.3,55,111.9,76.3,174.2,1.420192913,1.388117118
B,B: Homogeneous size & staff-to-resident ratio,Const,52.56847336,798.0071167,133.5423138,835.6511437,14.99602983,39.43369978,53.305088,961.0272666,110.7991416,965.3110188,8,132,23,133,65.9,159.8,55.5,114.8,60.6,172.9,1.098632858,1.092655109
B,B: Homogeneous size & staff-to-resident ratio,Const,52.47045679,794.8191371,142.9918354,847.3225934,12.4446908,47.69243368,55.53756757,961.0650476,117.1706451,965.7956553,14,132,33,135,66,168.8,57.8,121.3,106.1,244.4,1.934464695,1.835354803
B,B: Homogeneous size & staff-to-resident ratio,Const,52.6923247,797.8369706,166.628689,858.2815613,15.29266851,57.02285201,53.42585374,960.9647322,123.1256761,965.7082836,11,131,27,131,66,194.1,55.6,127.5,84,206.1,1.557131202,1.510349193
B,B: Homogeneous size & staff-to-resident ratio,Const,52.53969353,794.0041547,152.9244043,847.3906301,12.04537081,49.61097317,54.64448237,961.0606231,117.6763488,965.5804931,11,131,24,133,66.2,180.5,56.9,121.9,84,180.5,1.520522158,1.47681419
B,B: Homogeneous size & staff-to-resident ratio,Const,52.60384074,794.8268451,184.7903959,861.6813156,12.4665362,60.93872828,55.24620927,961.0144053,129.5741205,965.8791148,9,131,39,133,66.2,214.5,57.5,134.2,68.7,293.2,1.20947602,1.195084537
B,B: Homogeneous size & staff-to-resident ratio,Const,52.86771261,797.965992,155.035439,853.1955538,14.66341764,51.7753556,52.06992229,960.9487982,119.3375641,965.6371281,14,131,30,131,66.3,181.7,54.2,123.6,106.9,229,2.088628761,1.972286756
B,B: Homogeneous size & staff-to-resident ratio,Const,52.64481258,794.3406738,155.0349422,852.1651079,12.60624787,52.66714026,56.0693162,961.0101053,120.8538516,965.7169466,9,131,23,131,66.3,181.9,58.3,125.1,68.7,175.6,1.190632089,1.177535228
B,B: Homogeneous size & staff-to-resident ratio,Const,52.74311094,794.0601472,84.57049232,824.5921943,11.79294667,29.94265778,52.78818684,960.966752,97.36756213,965.1553707,10,131,16,132,66.4,102.6,54.9,100.9,76.3,121.2,1.421834775,1.389633647
B,B: Homogeneous size & staff-to-resident ratio,Const,53.65768061,800.2981248,111.1591001,833.9705283,17.04097117,36.87080294,55.341144,961.0335153,107.7303077,965.4185922,9,131,23,131,67,133.3,57.6,111.6,68.7,175.6,1.207300154,1.193058158
B,B: Homogeneous size & staff-to-resident ratio,Const,53.48644402,796.2920403,202.52259,866.2276416,13.74900528,64.29373332,55.75107714,960.9594828,136.7305746,965.9470715,10,131,43,131,67.2,233.8,58,141.6,76.3,328.2,1.34186846,1.315771631
B,B: Homogeneous size & staff-to-resident ratio,Const,53.54177656,797.0108471,137.1946368,844.3254765,13.94447501,45.18606205,54.9000645,961.0321604,114.2319698,965.6286661,8,131,21,131,67.2,162.5,57.1,118.3,61.1,160.3,1.073503673,1.069014899
B,B: Homogeneous size & staff-to-resident ratio,Const,53.70654613,798.8195301,134.6715703,845.5654573,15.61502201,46.01579485,56.80740892,961.0828002,112.5164842,965.9609578,9,131,26,133,67.2,159.3,59.1,116.5,68.7,195.5,1.17429824,1.162323552
B,B: Homogeneous size & staff-to-resident ratio,Const,53.6536486,797.968353,161.2855037,849.1275695,14.80821562,50.53826969,57.91656279,961.0787441,127.8643731,965.8048513,8,131,23,131,67.2,189.9,60.3,132.4,61.1,175.6,1.014256594,1.013385962
B,B: Homogeneous size & staff-to-resident ratio,Const,53.42488072,794.3462317,160.4689561,851.0986069,12.48983042,52.25149305,56.47887156,960.9954789,124.4023844,965.772473,8,131,28,133,67.3,188.5,58.8,128.8,61.1,210.5,1.041634629,1.039092057
B,B: Homogeneous size & staff-to-resident ratio,Const,53.61558584,796.9665585,126.6342267,837.9744866,14.33164637,41.0214764,54.21305378,960.9532503,106.671825,965.2582877,10,131,23,132,67.3,151.1,56.4,110.5,76.3,174.2,1.38227237,1.353091273
B,B: Homogeneous size & staff-to-resident ratio,Const,53.56708924,796.0264382,126.4568005,837.8821257,13.65755374,40.15805031,57.05595422,961.0288526,113.4376262,965.6786314,12,131,22,132,67.3,150.9,59.4,117.5,91.6,166.7,1.597676039,1.542927089
B,B: Homogeneous size & staff-to-resident ratio,Const,53.85185396,797.281033,134.4767216,840.0991497,14.22354441,41.2002121,55.72202704,961.040586,112.4482617,965.6276897,11,131,25,132,67.5,160.1,58,116.5,84,189.4,1.489312916,1.448225572
B,B: Homogeneous size & staff-to-resident ratio,Const,53.89017585,797.0698579,158.289405,846.9040136,14.42093758,47.81957791,58.92529016,961.10411,124.1641281,965.9945565,12,131,36,134,67.6,186.9,61.3,128.5,91.6,268.7,1.543921383,1.494096523
B,B: Homogeneous size & staff-to-resident ratio,Const,54.05838153,799.4264758,109.8962115,832.7310973,15.80117865,36.31715094,57.60921781,961.1871008,111.2233989,965.6854097,7,131,15,132,67.6,132,59.9,115.2,53.4,113.6,0.885421306,0.891543832
B,B: Homogeneous size & staff-to-resident ratio,Const,54.16552082,800.7248885,103.7614572,825.2293898,17.58804481,30.61735041,58.58248079,961.0481801,106.3391014,965.437422,11,131,17,132,67.6,125.7,61,110.1,84,128.8,1.412129041,1.377522786
B,B: Homogeneous size & staff-to-resident ratio,Const,54.04182065,797.9587476,122.5487504,839.4887455,14.7903264,41.36948655,57.96676958,961.1376344,112.1655057,965.7240446,10,131,21,133,67.7,146,60.3,116.1,76.3,157.9,1.287672589,1.265712849
B,B: Homogeneous size & staff-to-resident ratio,Const,53.53701508,789.5244882,155.3788353,853.1382559,8.307124842,52.97338319,53.82615369,960.9062479,120.9019307,965.7355928,13,131,28,132,67.8,182.1,56,125.2,99.2,212.1,1.856579858,1.77157575
B,B: Homogeneous size & staff-to-resident ratio,Const,54.39635555,801.8207138,128.3026877,836.6032057,17.53132199,39.40441188,56.89892075,961.1792589,111.6305206,965.6842277,9,131,23,133,67.8,153.4,59.2,115.6,68.7,172.9,1.172416003,1.160570629
B,B: Homogeneous size & staff-to-resident ratio,Const,54.03884612,794.932098,116.0196876,839.0254976,12.41698305,40.68431347,55.54943811,961.0054724,108.9620843,965.5766236,16,131,26,132,68,138.3,57.8,112.8,122.1,197,2.267826571,2.112977524
B,B: Homogeneous size & staff-to-resident ratio,Const,54.40327301,797.9980001,154.695092,853.4346679,15.16431892,52.7951462,57.13559733,961.0178553,122.7222478,965.9013563,11,131,27,132,68.2,181.3,59.5,127.1,84,204.5,1.450162027,1.412362162
B,B: Homogeneous size & staff-to-resident ratio,Const,54.49024531,798.2491223,154.8358445,852.7447518,15.42633329,52.03228732,54.09571191,961.014222,121.7677084,965.672168,13,131,36,133,68.3,181.6,56.3,126.1,99.2,270.7,1.846999468,1.762946086
B,B: Homogeneous size & staff-to-resident ratio,Const,54.4129654,796.7759688,106.9722419,834.8685163,14.63431834,37.89483701,57.25614151,960.9477818,105.0244652,965.4853515,10,131,18,131,68.3,128.1,59.6,108.8,76.3,137.4,1.304406087,1.281168981
B,B: Homogeneous size & staff-to-resident ratio,Const,54.41467955,796.6927679,128.6528163,842.5345511,14.32914237,44.08462064,57.19871876,961.0681867,113.5148728,965.8280936,9,131,21,132,68.3,152.7,59.5,117.5,68.7,159.1,1.165741063,1.154354272
